element_id,name
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1437,female patients compared to male patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1438,Codon 12 mutations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1439,Codon 13 mutations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1440,"G12D, G12V, and G13D mutations"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1441,80% of all detected KRAS mutations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1442,G12V mutation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1443,female patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1444,Routine KRAS genotyping
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1445,personalized treatment strategies for metastatic colorectal cancer patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1446,candidate selection for anti-EGFR therapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1447,Ovarian cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1448,highly lethal gynecological malignancy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1449,cancer-related deaths
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1450,Diagnosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1451,gynecological examination
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1452,transvaginal ultrasonography
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1453,Gynecology Imaging Reporting and Data System (GI-RADS)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1454,adnexal masses preoperatively
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1455,Combination of IV-V GI-RADS
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1456,92.2%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1457,87%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1458,95.9%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1459,adnexal mass malignancy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1460,GI-RADS classification system
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1461,reliable method for reporting ovarian masses
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1462,malignancy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1463,patient triage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1464,clinical decision making
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1465,incretin-based therapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1466,diabetes mellitus
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1467,dipeptidyl peptidase-4 (DPP-4) inhibitors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1468,glucagon-like peptide-1 (GLP-1) receptor agonists
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1469,dual GLP-1/glucose-dependent insulinotropic polypeptide (GIP) receptor agonists
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1470,weight reduction
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1471,metabolic regulation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1472,thyroid cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1473,pancreatic cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1474,prostate cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1475,Malignant melanoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1476,cutaneous cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1477,melanocytes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1478,Melanocytes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1479,pigment-producing cells resident in the skin
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1480,rapid and uncontrolled growth
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1481,propensity for metastasis to vital organs
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1482,Early detection of melanoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1483,optimizing patient outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1484,Diagnosis at an advanced stage of melanoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1485,limited treatment options
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1486,Diagnostic modalities for melanoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1487,clinical evaluations by dermatologists
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1488,radiological imaging techniques
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1489,Radiological imaging techniques
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1490,ultrasonography
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1491,magnetic resonance imaging (MRI)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1492,computed tomography (CT) scans
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1493,excisional biopsies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1494,targeted therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1495,chemotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1496,radiation therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1497,Quercetin
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1498,antiproliferative
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1499,antioxidant
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1500,anticancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1501,apples
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1502,onions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1503,berries
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1504,citrus fruits
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1505,key carcinogenic pathways
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1506,malignant tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1507,melanoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1508,DESTINY-Breast trial data
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1509,antibody-drug conjugates in invasive breast cancer expressing low levels of HER2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1510,HER2-low breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1511,immunohistochemistry score of 1+ and 2+ without HER2 gene amplification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1512,hormone receptor-positive breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1513,triple-negative breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1514,HER2-null breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1515,albumin levels
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1516,survival in patients with pancreatic adenocarcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1517,HALP score
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1518,LCR value
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1519,low HALP scores
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1520,shorter overall survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1521,high HALP scores
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1522,longer overall survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1523,low LCR scores
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1524,shorter survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1525,high LCR scores
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1526,longer survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1527,high albumin levels
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1528,low albumin levels
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1529,disease-free survival in patients with pancreatic adenocarcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1530,overall survival in patients with pancreatic adenocarcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1531,Patients with pleural mesothelioma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1532,9 months in first-line treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1533,Chemotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1534,6 months in first-line treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1535,6 months in third-line treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1536,3 months in third-line treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1537,chemotherapy in third-line treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1538,Absence of metastasis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1539,better immunotherapy outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1540,Prior asbestos exposure in an endemic region
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1541,71.7% of patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1542,epithelioid
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1543,28.3% of patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1544,distant metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1545,65% of patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1546,asbestos exposure
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1547,13 of 17 patients tested
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1548,≥1%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1549,Escherichia coli Nissle 1917
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1550,microbial vector for delivery of Glypican-1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1551,Glypican-1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1552,tumor-associated antigen
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1553,pancreatic ductal adenocarcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1554,GPC1-flagellin fusion protein
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1555,antigen immunogenicity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1556,Glypican-1 expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1557,tumor cell growth
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1558,Oral immunization with EcN GPC1-FL
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1559,robust systemic immune response
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1560,IgG
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1561,IL-10
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1562,IL-2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1563,IFN-γ
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1564,Western blot examination of fecal samples
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1565,consistent antigen expression in gastrointestinal tract
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1566,Consistent antigen expression in gastrointestinal tract
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1567,effective bacterial colonization and antigen retention
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1568,This oral vaccination methodology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1569,no detrimental impacts
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1570,cancer immunotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1571,Effective production of Glypican-1 in tumor cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1572,continuous antigen delivery and immune activation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1573,This microbial-based antigen delivery approach
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1574,scalable and non-invasive substitute for traditional vaccine platforms
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1575,minimally invasive treatment approach
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1576,open approach in treating early-stage cervical cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1577,open approach
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1578,short-term benefits
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1579,international guidelines
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1580,application of minimally invasive surgery for treating early-stage cervical cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1581,studies published between 1992 and 2017
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1582,minimally invasive treatment approach for early-stage cervical cancer compared with open approach
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1583,"unicentric, non-randomized, and relied on a reduced number of patients"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1584,Laparoscopic Approach to Cervical Cancer (LACC) trial
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1585,minimally invasive approach in treating early-stage cervical cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1586,literature published after 2018
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1587,new randomized and prospective clinical studies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1588,studies published after 2018
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1589,deficiencies of the LACC trial
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1590,developing new methods to improve minimally invasive surgical technique
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1591,new methods
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1592,safety of minimally invasive approach in treating early-stage cervical cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1593,included studies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1594,results of the LACC trial
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1595,three ongoing randomized clinical trials
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1596,state of minimally invasive surgical approach for early-stage cervical cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1597,Squamoid eccrine ductal carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1598,cutaneous adnexal malignancy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1599,exceedingly rare
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1600,aggressive
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1601,squamous cell carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1602,biphasic differentiation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1603,deep infiltration
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1604,perineural invasion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1605,significant morbidity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1606,poor long-term outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1607,80-year-old female patient
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1608,progressive numbness
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1609,nasal deviation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1610,subcutaneous indurated lesion in left nasofacial region
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1611,early neurological symptoms
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1612,immunohistochemical analysis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1613,ductal differentiation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1614,radical resection with intraoperative margin assessment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1615,Mohs micrographic surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1616,adjuvant radiotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1617,62 Gy/31 fractions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1618,high-risk features
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1619,perivascular invasion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1620,local recurrence involving left orbit and nasal bone
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1621,local recurrence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1622,20 months postoperatively
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1623,aggressive nature
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1624,palliative care
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1625,COVID-19
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1626,clinical status of patient
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1627,patient demise
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1628,early suspicion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1629,Squamoid eccrine ductal carcinoma diagnosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1630,extensive histopathologic assessment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1631,aggressive multimodal treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1632,Squamoid eccrine ductal carcinoma management
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1633,multidisciplinary management
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1634,elderly and immunocompromised patients with Squamoid eccrine ductal carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1635,long-term surveillance
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1636,high recurrence risk and perineural invasion in Squamoid eccrine ductal carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1637,Breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1638,women
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1639,Anticancer therapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1640,cardiovascular complications
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1641,Autonomic nervous system
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1642,heart rate variability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1643,Impaired heart rate variability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1644,36.8% of breast cancer patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1645,Hypertension
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1646,reduced heart rate variability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1647,De novo atrial fibrillation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1648,patients with impaired heart rate variability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1649,Heart rate variability parameters
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1650,all-cause mortality
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1651,Cancer stage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1652,deterioration of heart rate variability in breast cancer patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1653,Optimal management of cardiovascular risk factors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1654,autonomic nervous system dysfunction in cancer patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1655,Anastomotic leakage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1656,colorectal surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1657,morbidity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1658,mortality
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1659,healthcare costs
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1660,Aortic calcification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1661,systemic atherosclerosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1662,tissue perfusion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1663,anastomotic healing
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1664,Tumor factors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1665,anastomotic leakage risk
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1666,Patient comorbidities
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1667,Preoperative aortic calcification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1668,anastomotic leakage incidence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1669,5.96% of patients undergoing colorectal surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1670,Anastomotic leakage incidence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1671,>50% aortic calcification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1672,anastomotic leakage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1673,Rectal tumor localization
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1674,increased anastomotic leakage risk
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1675,Cardiovascular disease
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1676,Neoadjuvant therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1677,Severe aortic calcification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1678,anastomotic leakage in colorectal surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1679,CEACAM6
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1680,pancreatic cancer progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1681,siCEACAM6
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1682,miR-29a
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1683,pHLIP technology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1684,acidic tumor microenvironment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1685,pHLIP-siCEACAM6
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1686,pHLIP-miR-29a
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1687,cell viability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1688,intravenous injection of pHLIP-siCEACAM6
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1689,intravenous injection of pHLIP-miR-29a
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1690,25.1%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1691,21.2%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1692,small RNAs to pancreatic ductal adenocarcinoma cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1693,splenectomy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1694,B-cell function
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1695,thymectomy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1696,T-cell function
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1697,oral immunosuppression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1698,splenectomy and thymectomy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1699,human PDAC cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1700,liver and pancreas of pigs
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1701,immunodeficient pig model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1702,low initial dosage of oral immunosuppression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1703,high initial dosage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1704,patient-derived xenografts of pancreatic cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1705,mass formation at cell line injection site
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1706,reactive cell clusters on pathology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1707,Mammography
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1708,Ultrasonography
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1709,Omics-based biomarkers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1710,Metabolomics technology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1711,Plasma-based metabolomics panel data
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1712,Breast cancer individuals from healthy controls
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1713,Plasma metabolites
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1714,LC-TOFMS and GC-TOFMS techniques
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1715,Random Forest algorithm
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1716,0.963 ± 0.043
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1717,0.977 ± 0.051
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1718,Light Gradient Boosting Machine
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1719,0.983 ± 0.028
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1720,0.989
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1721,SHAP analysis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1722,Metabolomics biomarkers and explainable AI-based prediction model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1723,Proposed XAI system using interpretable metabolite data
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1724,Psoriasis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1725,chronic inflammatory skin disease
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1726,Biologic therapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1727,key cytokine pathways
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1728,psoriatic lesions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1729,Angiomas
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1730,benign vascular proliferations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1731,systemic inflammation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1732,hormonal factors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1733,Solar lentigines
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1734,UV-induced pigmentary lesions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1735,aging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1736,sun exposure
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1737,Angioma prevalence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1738,postmenopausal women
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1739,patients with osteoporosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1740,Psoriatic arthritis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1741,greater angioma burden
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1742,IL-23 inhibitors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1743,increased angioma formation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1744,TNF-α inhibitors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1745,Methotrexate
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1746,protective effect on angioma formation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1747,UVB therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1748,patients with systemic inflammatory conditions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1749,lower solar lentigines lesion counts
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1750,Moderate alcohol consumption
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1751,angiogenesis in psoriasis patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1752,pigmentary changes in psoriasis patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1753,Systemic inflammation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1754,vascular activity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1755,melanocytic activity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1756,increased prevalence of solar lentigines
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1757,NSAIDs
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1758,protective effect on solar lentigines
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1759,Robotic surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:1760,longer operative time
